Id,CreationDate,uri
38321338,January 2013,http://dbpedia.org/resource/Zal_Batmanglij
38266244,January 2013,http://dbpedia.org/resource/Ben_Thackwray
38515048,February 2013,http://dbpedia.org/resource/Lothar_Gericke
38361006,January 2013,http://dbpedia.org/resource/Martin_Zwilling
38323389,January 2013,http://dbpedia.org/resource/Patrick_Mouratoglou
38468174,February 2013,http://dbpedia.org/resource/Edward_Clark_(conductor)
38331800,January 2013,http://dbpedia.org/resource/Th%C3%A1i_Thanh
38311769,January 2013,http://dbpedia.org/resource/Michele_Tedesco
38562740,September 2016,http://dbpedia.org/resource/P_K_Mukherjee
38466549,February 2013,http://dbpedia.org/resource/Peter_Sommer
38515104,February 2013,http://dbpedia.org/resource/Park_Jung-bin
38218138,January 2013,http://dbpedia.org/resource/Renato_Sandalli
38367047,January 2013,http://dbpedia.org/resource/Augustus_Frederic_Scott
38359368,January 2013,http://dbpedia.org/resource/Odette_Vidal_de_Oliveira
38594849,February 2013,http://dbpedia.org/resource/John_Underwood_Bateman-Champain
38317490,January 2012,"http://dbpedia.org/resource/Otto_II,_Duke_of_Pomerania"
38551945,February 2013,http://dbpedia.org/resource/Dorothea_Wierer
38474653,February 2013,http://dbpedia.org/resource/Achille_Albacini
38282973,January 2013,http://dbpedia.org/resource/Tom_Kersley
38437257,February 2013,http://dbpedia.org/resource/James_Muri
38289235,January 2013,http://dbpedia.org/resource/Phil_du_Plessis
38413199,February 2013,http://dbpedia.org/resource/%C3%89l%C3%A9onor_Marie_du_Maine_du_Bourg
38337253,January 2013,http://dbpedia.org/resource/Anja_Schache
38264313,January 2013,http://dbpedia.org/resource/Addis_Hintsa
38464361,February 2013,http://dbpedia.org/resource/Maria_Sakkari
38388489,February 2013,http://dbpedia.org/resource/Luke_Norman
38444411,February 2013,http://dbpedia.org/resource/Maggie_Cline
38309602,January 2013,http://dbpedia.org/resource/Zuri_Hall
38518044,February 2013,http://dbpedia.org/resource/Frank_McGrath_(hurler)
38295597,January 2013,http://dbpedia.org/resource/Alfred_W._Hales
38281074,January 2013,http://dbpedia.org/resource/John_Dilleshaw
38434337,February 2013,http://dbpedia.org/resource/Geoffrey_Burch
38358421,January 2013,http://dbpedia.org/resource/Nielson_(singer)
38568376,February 2013,http://dbpedia.org/resource/John_Bard
38264243,January 2013,http://dbpedia.org/resource/%C3%93scar_Espallargas
38544553,February 2013,http://dbpedia.org/resource/Guo_Jun
38366745,January 2013,http://dbpedia.org/resource/Aleksandr_Golovko
38489810,February 2013,http://dbpedia.org/resource/Federico_Cafiero
38278533,January 2013,http://dbpedia.org/resource/Huanderson
38277741,January 2013,http://dbpedia.org/resource/Immanuel_Gottlieb_Huschke
 , ,http://dbpedia.org/resource/Atul_Singh
38285168,January 2013,http://dbpedia.org/resource/Jasuben_Shilpi
38233927,January 2013,http://dbpedia.org/resource/Gunnar_Torvund
38240375,January 2013,http://dbpedia.org/resource/Damjan_Sitar
38232125,January 2013,http://dbpedia.org/resource/Horacio_Carabelli
38552613,May 2018,http://dbpedia.org/resource/Rahmat_Shah_Zurmatai
38465686,February 2013,http://dbpedia.org/resource/George_Visger
38372812,January 2013,http://dbpedia.org/resource/David_L._Carden
38310128,January 2013,http://dbpedia.org/resource/Maki_Y%C5%ABk%C5%8D
38430222,February 2013,http://dbpedia.org/resource/Sergey_Petrovich_Kovalchuk
38375199,January 2013,http://dbpedia.org/resource/Giovanni_Soto
38258648,January 2013,http://dbpedia.org/resource/Don_Kenealy
38352572,January 2013,http://dbpedia.org/resource/Eugen_Bratan
38599255,February 2013,http://dbpedia.org/resource/Thomas_Goode_(merchant)
38431648,February 2013,http://dbpedia.org/resource/Tim_Stevenson_(Lord_Lieutenant)
38597456,February 2013,http://dbpedia.org/resource/Eliezer_Igra
38578926,February 2013,http://dbpedia.org/resource/Dean_Crombie
38307395,January 2013,http://dbpedia.org/resource/Damian_Sexton
38420183,February 2013,http://dbpedia.org/resource/Yin_Lu
38494190,February 2013,http://dbpedia.org/resource/Siegfried_Herrmann
38363752,January 2013,http://dbpedia.org/resource/Garry_Phillips
38593857,February 2013,http://dbpedia.org/resource/Kristine_Munch
38488053,February 2013,http://dbpedia.org/resource/Adam_D'Arcy
38255737,January 2013,http://dbpedia.org/resource/Mandy_Takhar
38252844,January 2013,http://dbpedia.org/resource/Thomas_Smyth_(bishop)
38399969,February 2013,http://dbpedia.org/resource/Connor_Pain
38403437,February 2013,http://dbpedia.org/resource/Shane_Blewitt
38334578,January 2013,http://dbpedia.org/resource/David_Mejia
 , ,http://dbpedia.org/resource/Zeeshan_Zaidi
38382329,January 2013,http://dbpedia.org/resource/Ali_Abdullah_Ayyoub
38245328,January 2013,http://dbpedia.org/resource/Natascha_Heintz
38512926,February 2013,http://dbpedia.org/resource/Jim_Panagos
38426546,February 2013,http://dbpedia.org/resource/Jakob_Kiefer
38336104,January 2013,http://dbpedia.org/resource/Nakahashi_Tokugor%C5%8D
38497487,February 2013,http://dbpedia.org/resource/Konstantin_Shayne
38294922,January 2013,http://dbpedia.org/resource/Cookie_Belcher
38267060,January 2013,http://dbpedia.org/resource/Alfred_Baldwin_Sloane
38579940,February 2013,http://dbpedia.org/resource/Kelly_Carlin
38272359,January 2013,http://dbpedia.org/resource/Qiamuddin_Khadim
38386384,January 2013,http://dbpedia.org/resource/David_Balmer
